(*iter)->filename  	  (*iter)->n  	  (*iter)->m  	(*iter)->opt_obj_given  	  (*iter)->opt_obj_real  	(*iter)->rand_seed  	  (*iter)->sol_info_vec.size()  	obj[0]  	  obj[1]  	  obj[2]  	iteration[0]  	  iteration[1]  	  iteration[2]  	tm[0]  	  tm[1]  	  tm[2]  	cmp_give_result_cnt[0]  	  cmp_give_result_cnt[1]  	  cmp_give_result_cnt[2]  	cmp_give_result[0]  	  cmp_give_result[1]  	  cmp_give_result[2]  	cmp_real_result_cnt[0]  	  cmp_real_result_cnt[1]  	  cmp_real_result_cnt[2]  	cmp_real_result[0]  	  cmp_real_result[1]  	  cmp_real_result[2]
Ni_8_2-1_1_17	2	8	161.298	161.298	1460299230	20	161.298	161.298	161.298	0	0	0	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_1_18	2	8	150.291	150.291	1460299230	20	150.291	150.291	150.291	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_1_19	2	8	194.179	194.179	1460299230	20	194.179	194.179	194.179	0	0	0	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_1_20	2	8	122.064	122.064	1460299230	20	122.064	122.064	122.064	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_1_21	2	8	232.544	232.544	1460299231	20	232.544	232.544	232.544	0	0	0	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_1_22	2	8	106.77	106.77	1460299231	20	106.77	106.77	106.77	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_1_23	2	8	146.39	146.39	1460299231	20	146.39	146.39	146.39	0	0	0	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_1_24	2	8	143.455	143.455	1460299231	20	143.455	143.455	143.455	0	2	10	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_1_25	2	8	151.811	151.811	1460299231	20	151.811	151.811	151.811	0	0	0	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_2_1	2	8	160.653	160.652	1460299231	20	160.652	160.652	160.652	0	0	0	0	0	0	0	20	0	20	0	0	0	20	0	0	20	0
Ni_8_2-1_2_2	2	8	160.983	160.983	1460299231	20	160.983	160.983	160.983	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_2_3	2	8	256.746	256.746	1460299231	20	256.746	256.746	256.746	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_2_4	2	8	202.878	202.878	1460299231	20	202.878	202.878	202.878	0	0	0	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_2_5	2	8	107.823	107.823	1460299231	20	107.823	107.823	107.823	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_2_6	2	8	187.24	187.24	1460299231	20	187.24	187.24	187.24	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_2_7	2	8	233.211	233.211	1460299231	20	233.211	233.211	233.211	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_2_8	2	8	149.342	149.342	1460299231	20	149.342	149.342	149.342	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_2_9	2	8	171.527	171.527	1460299231	20	171.527	171.527	171.527	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_2_10	2	8	190.446	190.446	1460299231	20	190.446	190.446	190.446	0	0	2	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_2_11	2	8	200.807	200.807	1460299231	20	200.807	200.807	200.807	0	0	0	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_2_12	2	8	164.774	164.774	1460299231	20	164.774	164.774	164.774	0	0	0	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_2_13	2	8	179.888	179.888	1460299231	20	179.888	179.888	179.888	0	0	0	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_2_14	2	8	182.899	182.899	1460299231	20	182.899	182.899	182.899	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_2_15	2	8	204.102	204.102	1460299231	20	204.102	204.102	204.102	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_2_16	2	8	108.525	108.526	1460299231	20	108.526	108.526	108.526	0	0	0	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_2_17	2	8	165.768	165.769	1460299231	20	165.769	165.769	165.769	0	0	0	0	0	0	0	20	0	0	0	20	0	20	0	0	20	0
Ni_8_2-1_2_18	2	8	115.462	115.462	1460299231	20	115.462	115.462	115.462	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_2_19	2	8	119.584	119.584	1460299231	20	119.584	119.584	119.584	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_2_20	2	8	103.925	103.925	1460299231	20	103.925	103.925	103.925	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_2_21	2	8	164.109	164.109	1460299232	20	164.109	164.109	164.109	0	2	12	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_2_22	2	8	160.635	160.635	1460299232	20	160.635	160.635	160.635	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_2_23	2	8	181.888	181.888	1460299232	20	181.888	181.888	181.888	0	0	0	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_2_24	2	8	239.292	239.292	1460299232	20	239.292	239.292	239.292	0	0	0	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-1_2_25	2	8	179.244	179.244	1460299232	20	179.244	179.244	179.244	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_1_1	2	8	617.455	617.455	1460299232	20	617.455	617.455	617.455	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_1_2	2	8	635.39	635.39	1460299232	20	635.39	635.39	635.39	0	4	24	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_1_3	2	8	540.562	540.562	1460299232	20	540.562	540.562	540.562	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_1_4	2	8	501.351	501.351	1460299232	20	501.351	501.351	501.351	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_1_5	2	8	563.24	563.24	1460299232	20	563.24	563.24	563.24	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_1_6	2	8	575.306	575.306	1460299232	20	575.306	575.306	575.306	0	0	0	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_1_7	2	8	563.006	563.006	1460299232	20	563.006	563.006	563.006	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_1_8	2	8	634.895	634.895	1460299232	20	634.895	634.895	634.895	0	3	17	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_1_9	2	8	533.056	533.056	1460299232	20	533.056	533.056	533.056	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_1_10	2	8	564.976	564.976	1460299232	20	564.976	564.976	564.976	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_1_11	2	8	544.197	544.197	1460299232	20	544.197	544.197	544.197	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_1_12	2	8	590.013	590.013	1460299232	20	590.013	590.013	590.013	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_1_13	2	8	571.374	571.374	1460299232	20	571.374	571.374	571.374	0	0	0	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_1_14	2	8	547.111	547.111	1460299232	20	547.111	547.111	547.111	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_1_15	2	8	640.378	640.378	1460299232	20	640.378	640.378	640.378	0	0	0	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_1_16	2	8	543.251	543.251	1460299232	20	543.251	543.251	543.251	0	0	5	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_1_17	2	8	541.867	541.867	1460299232	20	541.867	541.867	541.867	0	0	0	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_1_18	2	8	587.821	587.821	1460299233	20	587.821	587.821	587.821	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_1_19	2	8	577.397	577.397	1460299233	20	577.397	577.397	577.397	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_1_20	2	8	613.592	613.592	1460299233	20	613.592	613.592	613.592	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_1_21	2	8	551.754	551.754	1460299233	20	551.754	551.754	551.754	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_1_22	2	8	659.616	659.616	1460299233	20	659.616	659.616	659.616	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_1_23	2	8	531.222	531.222	1460299233	20	531.222	531.222	531.222	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_1_24	2	8	540.819	540.819	1460299233	20	540.819	540.819	540.819	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_1_25	2	8	594.983	594.983	1460299233	20	594.983	594.983	594.983	0	0	0	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_2_1	2	8	567.62	567.62	1460299233	20	567.62	567.62	567.62	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_2_2	2	8	580.599	580.599	1460299233	20	580.599	580.599	580.599	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_2_3	2	8	552.8	552.8	1460299233	20	552.8	552.8	552.8	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_2_4	2	8	658.427	658.427	1460299233	20	658.427	658.427	658.427	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_2_5	2	8	646.098	646.098	1460299233	20	646.098	646.098	646.098	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_2_6	2	8	610.09	610.09	1460299233	20	610.09	610.09	610.09	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_2_7	2	8	597.61	597.61	1460299233	20	597.61	597.61	597.61	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_2_8	2	8	630.486	630.486	1460299233	20	630.486	630.486	630.486	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_2_9	2	8	673.926	673.926	1460299233	20	673.926	673.926	673.926	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_2_10	2	8	633.801	633.801	1460299233	20	633.801	633.801	633.801	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_2_11	2	8	639.327	639.327	1460299233	20	639.327	639.327	639.327	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_2_12	2	8	586.857	586.857	1460299233	20	586.857	586.857	586.857	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_2_13	2	8	586.534	586.534	1460299233	20	586.534	586.534	586.534	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_2_14	2	8	641.833	641.833	1460299233	20	641.833	641.833	641.833	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_2_15	2	8	597.789	597.789	1460299233	20	597.789	597.789	597.789	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_2_16	2	8	547.464	547.464	1460299234	20	547.464	547.464	547.464	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_2_17	2	8	637.835	637.835	1460299234	20	637.835	637.835	637.835	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_2_18	2	8	654.568	654.568	1460299234	20	654.568	654.568	654.568	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_2_19	2	8	583.556	583.556	1460299234	20	583.556	583.556	583.556	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_2_20	2	8	634.847	634.847	1460299234	20	634.847	634.847	634.847	0	0	0	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_2_21	2	8	620.455	620.455	1460299234	20	620.455	620.455	620.455	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_2_22	2	8	676.903	676.902	1460299234	20	676.902	676.902	676.902	0	0	0	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_2_23	2	8	539.16	539.16	1460299234	20	539.16	539.16	539.16	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_2_24	2	8	624.873	624.873	1460299234	20	624.873	624.873	624.873	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_2-2_2_25	2	8	663.176	663.176	1460299234	20	663.176	663.176	663.176	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_1_1	3	8	96.7218	96.7218	1460299234	20	96.7218	96.7218	96.7218	0	16	65	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_1_2	3	8	110.451	110.451	1460299234	20	110.451	110.451	110.451	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_1_3	3	8	70.2451	70.2451	1460299234	20	70.2451	70.2451	70.2451	0	4	19	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_1_4	3	8	29.5523	29.5523	1460299234	20	29.5523	29.5523	29.5523	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_1_5	3	8	112.785	112.785	1460299234	20	112.785	112.785	112.785	0	0	4	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_1_6	3	8	99.0547	99.0547	1460299234	20	99.0547	99.0547	99.0547	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_1_7	3	8	59.6753	59.6753	1460299234	20	59.6753	59.6753	59.6753	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_1_8	3	8	84.9939	84.9939	1460299234	20	84.9939	84.9939	84.9939	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_1_9	3	8	67.887	67.887	1460299234	20	67.887	67.887	67.887	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_1_10	3	8	80.4813	80.4813	1460299234	20	80.4813	80.4813	80.4813	0	0	3	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_1_11	3	8	83.4401	83.4401	1460299234	20	83.4401	83.4401	83.4401	0	6	22	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_1_12	3	8	73.2648	73.2648	1460299234	20	73.2648	73.2648	73.2648	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_1_13	3	8	94.1151	94.1151	1460299234	20	94.1151	94.1151	94.1151	1	5	21	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_1_14	3	8	100.002	100.002	1460299234	20	100.002	100.002	100.002	0	5	19	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_1_15	3	8	74.7465	74.7465	1460299234	20	74.7465	74.7465	74.7465	0	0	0	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_1_16	3	8	83.0927	83.0927	1460299234	20	83.0927	83.0927	83.0927	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_1_17	3	8	57.5543	57.5543	1460299235	20	57.5543	57.5543	57.5543	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_1_18	3	8	111.909	111.909	1460299235	20	111.909	111.909	111.909	0	1	3	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_1_19	3	8	109.46	109.46	1460299235	20	109.46	109.46	109.46	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_1_20	3	8	98.3314	98.3314	1460299235	20	98.3314	98.3314	98.3314	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_1_21	3	8	66.1072	66.1072	1460299235	20	66.1072	66.1072	66.1072	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_1_22	3	8	83.0243	83.0243	1460299235	20	83.0243	83.0243	83.0243	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_1_23	3	8	115.548	115.548	1460299235	20	115.548	115.548	115.548	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_1_24	3	8	79.3879	79.3879	1460299235	20	79.3879	79.3879	79.3879	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_1_25	3	8	125.618	125.618	1460299235	20	125.618	125.618	125.618	0	2	6	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_2_1	3	8	82.3658	82.3658	1460299235	20	82.3658	82.3658	82.3658	0	20	106	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_2_2	3	8	79.8801	79.8801	1460299235	20	79.8801	79.8801	79.8801	0	18	100	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_2_3	3	8	102.342	102.342	1460299235	20	102.342	102.342	102.342	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_2_4	3	8	61.4821	61.4821	1460299235	20	61.4821	61.4821	61.4821	0	3	16	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_2_5	3	8	85.3829	85.3829	1460299235	20	85.3829	85.3829	85.3829	0	0	0	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_2_6	3	8	96.8716	96.8716	1460299235	20	96.8716	96.8716	96.8716	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_2_7	3	8	101.665	101.665	1460299235	20	101.665	101.665	101.665	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_2_8	3	8	108.263	108.263	1460299235	20	108.263	108.263	108.263	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_2_9	3	8	115.133	115.133	1460299235	20	115.133	115.133	115.133	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_2_10	3	8	85.2257	85.2257	1460299235	20	85.2257	85.2257	85.2257	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_2_11	3	8	92.5486	92.5486	1460299235	20	92.5486	92.5486	92.5486	1	5	17	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_2_12	3	8	128.988	128.988	1460299235	20	128.988	128.988	128.988	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_2_13	3	8	87.1664	87.1664	1460299235	20	87.1664	87.1664	87.1664	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_2_14	3	8	70.5678	70.5678	1460299235	20	70.5678	70.5678	70.5678	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_2_15	3	8	77.8358	77.8358	1460299235	20	77.8358	77.8358	77.8358	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_2_16	3	8	106.308	106.308	1460299235	20	106.308	106.308	106.308	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_2_17	3	8	119.175	119.175	1460299235	20	119.175	119.175	119.175	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_2_18	3	8	95.5469	95.5469	1460299235	20	95.5469	95.5469	95.5469	0	1	4	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_2_19	3	8	50.9398	50.9398	1460299236	20	50.9398	50.9398	50.9398	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_2_20	3	8	115.202	115.202	1460299236	20	115.202	115.202	115.202	0	3	12	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_2_21	3	8	90.5799	90.5799	1460299236	20	90.5799	90.5799	90.5799	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_2_22	3	8	101.281	101.281	1460299236	20	101.281	101.281	101.281	0	1	9	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_2_23	3	8	84.4939	84.4939	1460299236	20	84.4939	84.4939	84.4939	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_2_24	3	8	75.5533	75.5533	1460299236	20	75.5533	75.5533	75.5533	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-1_2_25	3	8	105.954	105.954	1460299236	20	105.954	105.954	105.954	0	4	21	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-2_1_1	3	8	376.221	376.221	1460299236	20	376.221	381.464	391.202	0	0	0	0	0	0	0	13	7	0	13	7	0	13	7	0	13	7
Ni_8_3-2_1_2	3	8	344.401	344.401	1460299236	20	344.401	344.401	344.401	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-2_1_3	3	8	386.871	386.871	1460299236	20	386.871	386.871	386.871	0	0	0	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-2_1_4	3	8	364.147	364.147	1460299236	20	364.147	364.147	364.147	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-2_1_5	3	8	389.779	389.779	1460299236	20	389.779	389.779	389.779	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-2_1_6	3	8	447.814	447.814	1460299236	20	447.814	447.814	447.814	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-2_1_7	3	8	365.87	365.869	1460299236	20	365.869	365.869	365.869	0	9	30	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-2_1_8	3	8	399.298	399.298	1460299236	20	399.298	399.298	399.298	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-2_1_9	3	8	374.157	374.157	1460299236	20	374.157	374.157	374.157	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-2_1_10	3	8	377.791	377.791	1460299236	20	377.791	377.791	377.791	0	0	0	0	0	0	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-2_1_11	3	8	356.937	356.937	1460299236	20	356.937	356.937	356.937	0	5	16	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
Ni_8_3-2_1_12	3	8	392.367	392.367	1460299236	20	392.367	392.367	392.367	1	21	61	0	0	1	0	20	0	0	20	0	0	20	0	0	20	0
