(*iter)->filename  	  (*iter)->n  	  (*iter)->m  	(*iter)->opt_obj_given  	  (*iter)->opt_obj_real  	(*iter)->rand_seed  	  (*iter)->sol_info_vec.size()  	obj[0]  	  obj[1]  	  obj[2]  	iteration[0]  	  iteration[1]  	  iteration[2]  	tm[0]  	  tm[1]  	  tm[2]  	cmp_give_result_cnt[0]  	  cmp_give_result_cnt[1]  	  cmp_give_result_cnt[2]  	cmp_real_result_cnt[0]  	  cmp_real_result_cnt[1]  	  cmp_real_result_cnt[2]  	
Ni_8_2-1_1_1	8	2	149.575000	149.575000	1460520546	20	149.575000	149.575000	149.575000	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-1_1_2	8	2	134.877000	134.877000	1460520546	20	134.877000	134.877000	134.877000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_3	8	2	135.411000	135.411000	1460520547	20	135.411000	135.411000	135.411000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_4	8	2	75.563500	75.563500	1460520547	20	75.563500	75.563500	75.563500	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_5	8	2	122.634000	122.634000	1460520548	20	122.634000	122.634000	122.634000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_6	8	2	140.173000	140.173000	1460520548	20	140.173000	140.173000	140.173000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_7	8	2	198.727000	198.727000	1460520548	20	198.727000	198.727000	198.727000	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-1_1_8	8	2	138.996000	138.996000	1460520548	20	138.996000	138.996000	138.996000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_9	8	2	172.108000	172.108000	1460520549	20	172.108000	172.108000	172.108000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_10	8	2	212.636000	212.636000	1460520549	20	212.636000	212.636000	212.636000	0	0	2	0	0	1	0	20	0	0	20	0
Ni_8_2-1_1_11	8	2	158.547000	158.547000	1460520550	20	158.547000	158.547000	158.547000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_12	8	2	166.842000	166.842000	1460520550	20	166.842000	166.842000	166.842000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_13	8	2	149.109000	149.110000	1460520550	20	149.110000	149.110000	149.110000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_14	8	2	136.146000	136.146000	1460520551	20	136.146000	136.146000	136.146000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_15	8	2	142.977000	142.977000	1460520551	20	142.977000	142.977000	142.977000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_16	8	2	142.064000	142.064000	1460520551	20	142.064000	142.064000	142.064000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_17	8	2	161.298000	161.298000	1460520552	20	161.298000	161.298000	161.298000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_18	8	2	150.291000	150.291000	1460520552	20	150.291000	150.291000	150.291000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_19	8	2	194.179000	194.179000	1460520553	20	194.179000	194.179000	194.179000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_20	8	2	122.064000	122.064000	1460520553	20	122.064000	122.064000	122.064000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_21	8	2	232.544000	232.544000	1460520553	20	232.544000	232.544000	232.544000	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-1_1_22	8	2	106.770000	106.770000	1460520554	20	106.770000	106.770000	106.770000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_23	8	2	146.390000	146.390000	1460520554	20	146.390000	146.390000	146.390000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_1_24	8	2	143.455000	143.455000	1460520554	20	143.455000	143.455000	143.455000	0	2	7	0	0	1	0	20	0	0	20	0
Ni_8_2-1_1_25	8	2	151.811000	151.811000	1460520555	20	151.811000	151.811000	151.811000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_1	8	2	160.653000	160.652000	1460520555	20	160.652000	160.652000	160.652000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_2	8	2	160.983000	160.983000	1460520556	20	160.983000	160.983000	160.983000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_3	8	2	256.746000	256.746000	1460520556	20	256.746000	256.746000	256.746000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_4	8	2	202.878000	202.878000	1460520556	20	202.878000	202.878000	202.878000	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-1_2_5	8	2	107.823000	107.823000	1460520557	20	107.823000	107.823000	107.823000	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-1_2_6	8	2	187.240000	187.240000	1460520557	20	187.240000	187.240000	187.240000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_7	8	2	233.211000	233.211000	1460520557	20	233.211000	233.211000	233.211000	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-1_2_8	8	2	149.342000	149.342000	1460520558	20	149.342000	149.342000	149.342000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_9	8	2	171.527000	171.527000	1460520558	20	171.527000	171.527000	171.527000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_10	8	2	190.446000	190.446000	1460520558	20	190.446000	190.446000	190.446000	0	0	3	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_11	8	2	200.807000	200.807000	1460520559	20	200.807000	200.807000	200.807000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_12	8	2	164.774000	164.774000	1460520559	20	164.774000	164.774000	164.774000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_13	8	2	179.888000	179.888000	1460520560	20	179.888000	179.888000	179.888000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_14	8	2	182.899000	182.899000	1460520560	20	182.899000	182.899000	182.899000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_15	8	2	204.102000	204.102000	1460520560	20	204.102000	204.102000	204.102000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_16	8	2	108.525000	108.526000	1460520561	20	108.526000	108.526000	108.526000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_17	8	2	165.768000	165.769000	1460520561	20	165.769000	165.769000	165.769000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_18	8	2	115.462000	115.462000	1460520561	20	115.462000	115.462000	115.462000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_19	8	2	119.584000	119.584000	1460520562	20	119.584000	119.584000	119.584000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_20	8	2	103.925000	103.925000	1460520562	20	103.925000	103.925000	103.925000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_21	8	2	164.109000	164.109000	1460520562	20	164.109000	164.109000	164.109000	0	2	17	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_22	8	2	160.635000	160.635000	1460520563	20	160.635000	160.635000	160.635000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_23	8	2	181.888000	181.888000	1460520563	20	181.888000	181.888000	181.888000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-1_2_24	8	2	239.292000	239.292000	1460520563	20	239.292000	239.292000	239.292000	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-1_2_25	8	2	179.244000	179.244000	1460520564	20	179.244000	179.244000	179.244000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_1_1	8	2	617.455000	617.455000	1460520564	20	617.455000	617.455000	617.455000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_1_2	8	2	635.390000	635.390000	1460520564	20	635.390000	635.390000	635.390000	0	2	8	0	0	1	0	20	0	0	20	0
Ni_8_2-2_1_3	8	2	540.562000	540.562000	1460520565	20	540.562000	540.562000	540.562000	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-2_1_4	8	2	501.351000	501.351000	1460520565	20	501.351000	501.351000	501.351000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_1_5	8	2	563.240000	563.240000	1460520566	20	563.240000	563.240000	563.240000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_1_6	8	2	575.306000	575.306000	1460520566	20	575.306000	575.306000	575.306000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_1_7	8	2	563.006000	563.006000	1460520567	20	563.006000	563.006000	563.006000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_1_8	8	2	634.895000	634.895000	1460520567	20	634.895000	634.895000	634.895000	0	1	9	0	0	1	0	20	0	0	20	0
Ni_8_2-2_1_9	8	2	533.056000	533.056000	1460520568	20	533.056000	533.056000	533.056000	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-2_1_10	8	2	564.976000	564.976000	1460520568	20	564.976000	564.976000	564.976000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_1_11	8	2	544.197000	544.197000	1460520569	20	544.197000	544.197000	544.197000	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-2_1_12	8	2	590.013000	590.013000	1460520569	20	590.013000	590.013000	590.013000	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-2_1_13	8	2	571.374000	571.374000	1460520570	20	571.374000	571.374000	571.374000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_1_14	8	2	547.111000	547.111000	1460520571	20	547.111000	547.111000	547.111000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_1_15	8	2	640.378000	640.378000	1460520571	20	640.378000	640.378000	640.378000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_1_16	8	2	543.251000	543.251000	1460520571	20	543.251000	543.251000	543.251000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_1_17	8	2	541.867000	541.867000	1460520572	20	541.867000	541.867000	541.867000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_1_18	8	2	587.821000	587.821000	1460520572	20	587.821000	587.821000	587.821000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_1_19	8	2	577.397000	577.397000	1460520573	20	577.397000	577.397000	577.397000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_1_20	8	2	613.592000	613.592000	1460520573	20	613.592000	613.592000	613.592000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_1_21	8	2	551.754000	551.754000	1460520574	20	551.754000	551.754000	551.754000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_1_22	8	2	659.616000	659.616000	1460520574	20	659.616000	659.616000	659.616000	0	0	0	0	0	1	0	20	0	0	20	0
Ni_8_2-2_1_23	8	2	531.222000	531.222000	1460520575	20	531.222000	531.222000	531.222000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_1_24	8	2	540.819000	540.819000	1460520575	20	540.819000	540.819000	540.819000	0	0	0	0	0	0	0	20	0	0	20	0
Ni_8_2-2_1_25	8	2	594.983000	594.983000	1460520576	20	594.983000	594.983000	594.983000	0	0	0	0	0	0	0	20	0	0	20	0
